0	-39.080791	0.011650	1660.377319
1	-62.279312	0.000664	1911.949707
2	-60.709862	0.000673	2062.893066
3	-60.761116	0.000723	1660.377319
4	-61.223015	0.000562	1811.320801
5	-63.022259	0.000498	2062.893066
6	-61.711304	0.000892	1358.490601
7	-64.471214	0.000534	1559.748413
8	-62.891117	0.000559	1408.805054
9	-62.279720	0.000623	2716.981201
10	-50.559818	0.001494	2314.465332
11	-50.652859	0.001759	2113.207520
12	-56.283756	0.001189	1962.264160
13	-58.588978	0.001056	2163.521973
14	-60.903652	0.000714	1962.264160
15	-60.674770	0.000854	1459.119507
16	-60.798935	0.000783	1811.320801
17	-56.175121	0.001109	704.402527
18	-61.527580	0.000726	805.031433
19	-64.049362	0.000629	1911.949707
20	-60.959114	0.000743	1911.949707
21	-60.087631	0.000829	1761.006348
22	-62.302429	0.000753	1911.949707
23	-56.939457	0.001062	1207.547119
24	-60.792671	0.000713	1660.377319
25	-61.204296	0.000738	1710.691772
26	-61.783245	0.000648	2465.408691
27	-62.757027	0.000601	2012.578613
28	-62.030262	0.000726	1257.861694
29	-61.269455	0.000748	1106.918213
30	-62.535500	0.000679	1861.635254
31	-60.503468	0.000688	2515.723389
32	-62.787830	0.000489	1811.320801
33	-60.593967	0.000764	1308.176147
34	-63.549202	0.000593	2264.150879
35	-64.580223	0.000450	2415.094238
36	-63.439819	0.000545	1509.433960
37	-62.022896	0.000584	1911.949707
38	-62.405289	0.000605	1257.861694
39	-64.723763	0.000443	1459.119507
40	-65.700470	0.000473	2566.037842
41	-58.906975	0.000784	855.345886
42	-61.946423	0.000505	1559.748413
43	-66.331253	0.000421	2415.094238
44	-63.304985	0.000717	1408.805054
45	-57.109894	0.000936	754.716980
46	-57.141201	0.000924	754.716980
47	-57.408707	0.000991	2163.521973
48	-44.770775	0.005697	3622.641602
49	-38.510326	0.010218	4578.616211
50	-36.822689	0.013001	4427.672852
51	-41.012066	0.005493	4125.786133
52	-41.237652	0.007691	4628.930664
53	-40.591560	0.008750	4327.043945
54	-37.407745	0.010978	4729.559570
55	-36.877403	0.011413	4679.245117
56	-34.597404	0.012988	4377.358398
57	-39.548256	0.008134	3723.270508
58	-36.136951	0.013954	2213.836426
59	-20.816605	0.111091	352.201263
60	-13.926868	0.162836	503.144653
61	-10.362986	0.213937	452.830200
62	-9.197896	0.266489	553.459106
63	-10.099583	0.241172	603.773560
64	-10.982737	0.234279	452.830200
65	-10.099426	0.286604	402.515717
66	-10.475972	0.300286	452.830200
